sentiment1,sentiment2,ret_1_0,seas_1_1an,market_equity,ret_2_0,ret_3_0,ret_3_1,assets,sales,book_equity,net_income,enterprise_value,at_gr1,ca_gr1,nca_gr1,lt_gr1,at_gr3,cash_gr1a,ca_gr3,inv_gr1a,nca_gr3,rec_gr1a,lt_gr3,ppeg_gr1a,market_equity.1,yom,transcript_id,name,ticker,Report_Sent,QA_Sent
0.178341203,0.149,0.031614445,-0.003760953,44336.83955,0.081088912,-0.056484454,-0.085399055,18369.4,13521.9,6457.3,1351,46389.63955,0.066525001,0.1230003,0.033587955,0.056160723,-0.000462512,0.029701569,0.156352955,0.001812797,-0.079558291,0.009004105,0.0296429,-0.059812631,44336.83955,202111,2958,Trane Technologies Plc,TT,0.191540117,0.172117509
0.152135301,0.153,0.094845362,0.03325716,31876.59375,0.126195361,0.191832168,0.088584936,17223.6,12434.7,5936.9,917.2,35224.19375,-0.166637636,-0.001070613,-0.240093322,-0.165294523,-0.03093932,0.08657888,0.083637916,-0.034690773,-0.087225741,-0.046900764,0.025921035,0.037306696,31876.59375,202010,2959,Trane Technologies Plc,TT,0.129311542,0.179804077
0.148434434,0.145,0.257248789,-0.020782851,26776.53264,0.24749301,0.28730663,0.023907632,17635.6,12913.5,5772.6,1050.9,30162.63264,-0.108457611,-0.074089235,-0.12763561,-0.078735748,0.021790898,0.041977591,0.211636498,-0.029485813,-0.064978262,-0.03627889,0.116938221,0.037306696,26776.53264,202007,2960,Trane Technologies Plc,TT,0.12557855,0.162508985
0.141419133,0.159,0.125132516,-0.085365839,6513.468374,0.109832621,-0.034576925,-0.141947227,4594.3,2651.5,2058.2,258.8,7885.068374,-0.002236894,0.012659104,-0.009053498,-0.074617032,0.005614913,-0.004418519,0.1502059,0.000435322,-0.045023312,0.004570881,-0.307015314,0.019720088,6513.468374,201910,2961,Trane Technologies Plc,IR,0.109823092,0.163840666
0.157555908,0.165,0.068991974,-0.170446381,36536.86127,0.055662732,0.051692433,-0.016183041,17939.4,12459.3,6366.7,940.7,39061.26127,-0.116585988,0.142616048,-0.227960123,-0.112789573,0.012221545,0.131509415,0.199453035,-0.036868569,-0.079184475,-0.041389344,0.062509193,0.037306696,36536.86127,202102,2962,Trane Technologies Plc,TT,0.137350095,0.169181579
0.163067515,0.158,-0.037350025,0.088366449,7242.964032,0.042515572,0.109330867,0.15237199,4553.8,2558.8,2064.5,227.9,8493.264032,0.008280932,0.061527531,-0.015825533,-0.044832354,0.005614913,0.030172603,0.1502059,-0.002371646,-0.045023312,-0.011638631,-0.307015314,0.017348149,7242.964032,202001,2963,Trane Technologies Plc,IR,0.146794888,0.179460144
0.157271712,0.145,0.109844923,-0.013598305,14622.08911,0.246799442,0.243262426,0.120212744,15358.3,2448.4,9797.3,70.8,17576.28911,2.363033196,1.094972467,2.922644785,1.333887102,2.561289599,0.019012521,1.476749298,0.034704362,2.971139435,0.035615921,0.638863717,0.030726057,14622.08911,202008,2964,Trane Technologies Plc,IR,0.143418953,0.180507221
0.178577471,0.14,0.10955137,0.104939915,2439350.756,-0.024678825,-0.055046918,-0.148346704,336309,387542,58107,99633,2510810.756,0.019612539,-0.018623878,0.039922569,0.047605061,0.043663244,-0.040037584,-0.168041016,0.000758231,0.196250254,0.024780782,0.232165398,0.008902527,2439350.756,202210,2966,Apple Inc.,AAPL,0.170524037,0.189855862
0.155260791,0.186,-0.025097001,0.028634179,47165.3865,0.077984146,0.068326272,0.095828276,17824.8,12831,6296.7,1161.5,49299.0865,0.0107283,0.009497241,0.011457412,-0.028178764,-0.029419932,0.010676137,0.090685992,-0.005082806,-0.088737229,0.001060321,0.025595339,-0.059812631,47165.3865,202108,2967,Trane Technologies Plc,TT,0.142847861,0.163991613
0.177109209,0.166,0.072311983,-0.007759625,44577.18574,0.125875796,0.22072732,0.138406863,18156.7,12454.7,6407.7,977.2,46974.68574,-0.113974517,0.110725085,-0.211837395,-0.110038771,-0.000913428,0.109397633,0.128531974,-0.028804794,-0.066624081,-0.031376847,0.069594397,-0.059812631,44577.18574,202105,2968,Trane Technologies Plc,TT,0.152249384,0.189171472
0.141816207,0.142,-0.022175608,0.082847804,71555.37328,0.074683326,0.041876144,0.065504351,51952,17355,21200,912,90788.37328,-0.01851432,-0.072467944,-0.010371594,-0.024676478,1.136359898,-0.008257622,0.241179873,0.004581152,1.379070618,-0.002733292,0.837466388,0.024368648,71555.37328,202005,2969,"Becton, Dickinson and Co.",BDX,0.09751155,0.184789547
0.144176307,0.134,-0.137093887,-0.000748234,70371.49837,0.014627815,-0.013600759,0.143113053,53516,17414,20949,1075,89540.49837,0.017453135,0.25,-0.017331818,0.040781105,1.218647651,0.031186935,0.749131057,0.003101876,1.338065523,-0.002223634,1.015410323,0.015210404,70371.49837,202008,2970,"Becton, Dickinson and Co.",BDX,0.10772023,0.167802085
0.173247917,0.156,-0.078841873,-0.030527301,70068.54223,-0.03624813,0.030275556,0.118456783,54012,17117,22820,874,85503.54223,0.043407708,0.345888355,-0.001286003,-0.01424195,0.431388138,0.042897875,-0.518649708,0.003036362,1.358148788,0.000962749,0.220325991,0.022383915,70068.54223,202102,2971,"Becton, Dickinson and Co.",BDX,0.13052456,0.197445358
0.187396248,0.175,-0.025675675,-0.154062912,40583.648,0.03987138,0.11832355,0.147793934,5631.64,5817.148,1900.807,237.223,42669.383,0.140484376,0.268680165,0.109756248,0.153993527,1.728009467,0.033712915,0.846643575,0.000282866,2.138477224,0.013582012,4.649388484,0.529489457,40583.648,202102,2972,"Chipotle Mexican Grill, Inc.",CMG,0.188351474,0.186487838
0.147896941,0.163,-0.02781238,-0.027821604,70346.20773,-0.005181964,0.006492658,0.035286439,54748,18207,24661,1599,84701.20773,0.05381891,0.481360671,-0.006657292,-0.021626016,-0.011108502,0.0520019,0.264518695,0.000986337,-0.054578532,0.00540659,-0.118155704,0.007708044,70346.20773,202105,2973,"Becton, Dickinson and Co.",BDX,0.137230209,0.163807911
0.184623621,0.172,0.098137625,-0.019619076,112573.4227,0.149088653,0.240732635,0.129851676,51248,93561,15430,4368,119171.4227,0.197970967,0.608742831,0.020584396,0.189426743,0.314084977,0.115789885,0.652021649,0.032411021,0.153470777,0.003375742,0.348772444,0.023435061,112573.4227,202105,2974,Target Corporation,TGT,0.185197344,0.183844461
0.145753187,0.186,-0.01022579,0.06902574,67353.45119,-0.03531042,-0.054665495,-0.044898832,54333,19066,24133,1578,81779.45119,0.006931189,0.080548318,-0.007466986,0.008718308,0.006595402,0.005889607,0.267508306,3.68E-05,-0.035671231,0.001564427,-0.074248927,0.010527672,67353.45119,202111,2975,"Becton, Dickinson and Co.",BDX,0.112161709,0.179726166
0.192212732,0.179,0.012534448,-0.051858578,38860.20983,0.05876421,-0.025195651,-0.037263028,38999,71879,12422,2928,47804.20983,0.041890412,0.047873228,0.039070791,0.030666969,-0.058086175,0.003359061,-0.108113864,0.008923306,-0.032287586,0.004615503,-0.004268982,0.028923819,38860.20983,201805,2976,Target Corporation,TGT,0.172500959,0.225308049
0.18485137,0.16,0.016181245,-0.128312558,11955.99254,0.331373266,0.35102538,0.329512217,2045.692,4476.412,1365.259,176.253,11447.04154,0.009668314,0.205142293,-0.058236557,0.092424753,-0.196597396,0.0445986,-0.283380707,0.002366436,-0.150886254,0.00207607,0.275944156,0.082252363,11955.99254,201805,2977,"Chipotle Mexican Grill, Inc.",CMG,0.16440839,0.199968846
0.154782473,0.153,0.016051535,0.055164415,68110.87898,0.009283151,-0.029380376,-0.044714179,53959,16917,24020,908,84287.87898,0.033044244,0.301725409,-0.007040394,-0.025995575,0.451837701,0.044107563,-0.51531957,0.005856298,1.38113327,-0.004206898,0.217990968,0.019236828,68110.87898,202011,2979,"Becton, Dickinson and Co.",BDX,0.154618447,0.158082483
0.184426333,0.167,0.073201448,0.028491747,36078.2529,0.036761056,-0.015912612,-0.083035724,5370.129,5619.431,1800.998,255.561,38177.9639,0.152559597,0.381956074,0.102662857,0.174408844,1.596082475,0.035172898,0.732535601,0.000564977,2.004291656,0.021691099,4.928039718,0.529489457,36078.2529,202011,2980,"Chipotle Mexican Grill, Inc.",CMG,0.525,0.182734042
0.117682644,0.129,-0.135765627,0.006873277,64490.36485,-0.125565292,-0.077327613,0.067618248,51765,17290,20440,1233,83260.36485,-0.039681656,-0.100796114,-0.029939991,-0.067639015,1.023176737,-0.01222834,0.046646772,0.002472713,1.346688173,0.000521588,0.709129393,0.01242152,64490.36485,202002,2982,"Becton, Dickinson and Co.",BDX,0.090430714,0.135366525
0.179662298,0.183,-0.051060129,0.003792062,67216.09776,0.0157329,0.050754211,0.10729272,155917,25091,53830,3518,128725.0978,0.08907205,0.01039916,0.094676194,0.083453151,0.202265472,0.000641367,-0.289271464,-0.000211651,0.259539225,-0.000198824,0.217298631,0.08144718,67216.09776,202002,2983,Duke Energy Corporation,DUK,0.128297488,0.212071007
0.19939432,0.176,-0.107503794,0.169176772,21480.76992,-0.075892017,-0.049562566,0.064920419,4937.937,5371.206,1622.447,309.761,23474.94792,1.213455994,0.203872037,1.770328439,3.170244077,1.388900903,0.029272548,1.036174256,0.001131242,1.492391761,0.000961535,4.296199919,0.064210922,21480.76992,202002,2984,"Chipotle Mexican Grill, Inc.",CMG,0.185540337,0.21087345
0.186651015,0.146,-0.063933522,0.104900919,52193.911,-0.191482765,-0.170786351,-0.114150899,43741,77690,12760,3234,65286.911,0.003878638,-0.056971105,0.034666298,-0.009109935,0.133098464,0.003292106,0.07498832,-0.02279326,0.16206669,0.004141439,0.169317934,0.037493427,52193.911,202002,2985,Target Corporation,TGT,0.183109828,0.221200662
0.206485699,0.154,0.085484698,0.095743179,22054.479,0.205403374,0.156226462,0.065170669,4625.482,5024.805,1496.327,205.239,23991.021,1.205294635,0.328829593,1.581951663,3.283729593,1.160612289,0.044194746,1.235539307,0.000297483,1.144713716,0.004979805,4.231203565,0.064210922,22054.479,201907,2987,"Chipotle Mexican Grill, Inc.",CMG,0.187551277,0.218633827
0.191280387,0.149,-0.026322354,-0.024393138,54089.70269,0.007486799,0.035970366,0.063976738,137914,23565,48899,3065,108173.7027,0.03881411,0.051498943,0.037996504,0.048593546,0.142532868,-0.00024653,-0.269719222,-0.001972244,0.186257262,0.000942616,0.205074552,0.043519875,54089.70269,201805,2988,Duke Energy Corporation,DUK,0.126969431,0.233966832
0.102887602,0.153,-0.01583579,-0.038307909,72285.72212,0.034993192,0.044106999,0.060907304,54921,18313,24824,1456,86083.72212,0.026253831,0.168907072,-0.00088966,-0.075848303,0.00637678,0.026874966,0.331203408,0.001857213,-0.045472897,-0.000764735,-0.099518267,0.013291819,72285.72212,202108,2989,"Becton, Dickinson and Co.",BDX,0.096258115,0.165416266
0.183183379,0.173,0.246527761,0.008114276,54689.84063,0.243505366,0.338719761,0.073959043,40619,76202,12151,3005,68160.84063,0.043412366,0.06721221,0.034185292,0.062331209,0.017815977,0.002781949,-0.167837683,0.01004456,0.117565485,0.004141439,0.078171253,0.036559246,54689.84063,201908,2990,Target Corporation,TGT,0.183471833,0.184663121
0.200857967,0.172,-0.074137092,0.027979938,21628.95645,-0.071873301,-0.021834572,0.056490566,4659.307,5192.516,1542.456,249.383,23607.19845,1.18888417,0.15503265,1.718072685,3.237298996,1.21681749,0.030874334,1.146987287,6.29E-05,1.232612233,-0.001432402,4.068976885,0.064210922,21628.95645,201910,2991,"Chipotle Mexican Grill, Inc.",CMG,0.1802619,0.210100148
0.178379779,0.162,-0.016690992,0.083111495,68677.93182,0.016389953,0.098022245,0.116660415,153449,24779,53341,3254,130783.9318,0.094040311,0.121873525,0.092250139,0.106124161,0.251072122,0.000149887,0.174385575,7.82E-05,0.256492401,0.000443144,0.30724494,0.080945461,68677.93182,201910,2992,Duke Energy Corporation,DUK,0.105516038,0.217516132
0.181852762,0.186,0,-0.143847883,54623.42126,-0.001214474,0.245013886,0.245013886,40619,76202,12151,3005,68094.42126,0.043412366,0.06721221,0.034185292,0.062331209,0.017815977,0.002781949,-0.167837683,0.01004456,0.117565485,0.004141439,0.078171253,0.036559246,54623.42126,201910,2993,Target Corporation,TGT,0.182685336,0.180787799
0.198574279,0.178,0.175474674,-0.068630256,63347.19345,0.175474674,0.174047091,-0.001214474,41566,76847,12918,3144,75494.19345,0.039253925,0.053551248,0.033481908,0.031253252,0.114728599,0.011451667,0.053551248,0.000240581,0.142020555,0.004141439,0.156314418,0.039575615,63347.19345,201911,2994,Target Corporation,TGT,0.200326717,0.157717325
0.189624351,0.147,0.080315918,-0.015017249,67570.45518,0.061706708,0.094323057,0.012965781,151136,24549,52667,2927,127941.4552,0.090911716,0.107380118,0.089865041,0.096627146,0.241781627,-0.000390377,0.154223845,-0.000310978,0.247894802,0.000681505,0.297463555,0.077618833,67570.45518,201908,2995,Duke Energy Corporation,DUK,0.181104819,0.295242764
0.152690191,0.171,-0.047109749,-0.022719381,6659.511637,-0.029437738,-0.023111074,0.025185141,4566.8,2690.5,2001.5,274.1,8087.411637,-0.043682205,-0.076053918,-0.028663397,-0.118028494,0.005614913,-0.019729351,0.1502059,-0.002649558,-0.045023312,-0.002561969,-0.307015314,0.018021372,6659.511637,201907,2996,Trane Technologies Plc,IR,0.130776696,0.166960427
0.211819997,0.176,0.047403757,0.044313394,41217.26874,0.010341326,0.11632706,0.065803949,41290,75356,12269,2930,53106.26874,0.058745096,-0.003581662,0.088367694,0.09904727,0.02553276,-0.026325987,-0.114012739,0.020343909,0.100987295,0.004141439,0.098443509,0.072317753,41217.26874,201905,2997,Target Corporation,TGT,0.198209604,0.228995944
0.199882921,0.139,-0.050290845,0.024883334,62328.10411,-0.038472214,-0.03482604,0.016283727,145392,24521,52191,2647,119684.1041,0.054222196,0.149177807,0.048022184,0.055948928,0.200039618,0.00154754,0.167267484,-0.001141741,0.202456706,0.002476065,0.247871229,0.047402883,62328.10411,201905,2998,Duke Energy Corporation,DUK,0.179039726,0.206154875
0.158208082,0.17,0.342527449,-0.040797058,24503.63771,0.135693761,0.013602373,-0.245004358,5104.604,5586.369,1720.84,350.158,26474.36871,1.253173005,0.315920343,1.779577645,3.151498643,1.519419793,0.039960788,1.052560043,0.000889589,1.681600209,0.008999327,4.486727282,0.529489457,24503.63771,202004,2999,"Chipotle Mexican Grill, Inc.",CMG,0.156146681,0.159132125
0.175561152,0.166,0.097685248,0.053913683,32307.51584,0.150660977,0.314848383,0.197837346,5206.488,5688.924,1736.871,338.414,34369.35884,0.125609828,0.283803205,0.09062168,0.125023753,1.524649147,0.028093602,0.619818243,0.00087487,1.954296581,0.013515253,4.399926666,0.529489457,32307.51584,202007,3000,"Chipotle Mexican Grill, Inc.",CMG,0.144227776,0.194828248
0.190670685,0.182,-0.033954848,0.045954574,33617.40985,-0.083035724,0.040098294,0.076655983,5370.129,5619.431,1800.998,255.561,35717.12085,0.152559597,0.381956074,0.102662857,0.174408844,1.596082475,0.035172898,0.732535601,0.000564977,2.004291656,0.021691099,4.928039718,0.529489457,33617.40985,202010,3001,"Chipotle Mexican Grill, Inc.",CMG,0.174409182,0.232504345
0.174145327,0.172,0.183878586,0.025597988,89903.77608,0.144771958,0.191786203,0.006679415,48000,84653,13699,3513,99337.77608,0.154789973,0.454162885,0.031582165,0.191456441,0.284590269,0.1178125,0.516609294,-0.005125,0.179872602,-0.003225882,0.348484849,0.028604167,89903.77608,202011,3002,Target Corporation,TGT,0.167076866,0.190607522
0.187597944,0.181,-0.05458311,-0.025629409,64609.47577,-0.070363055,-0.039087772,0.016389953,153449,24779,53341,3254,126715.4758,0.094040311,0.121873525,0.092250139,0.106124161,0.251072122,0.000149887,0.174385575,7.82E-05,0.256492401,0.000443144,0.30724494,0.080945461,64609.47577,201911,3003,Duke Energy Corporation,DUK,0.159385661,0.224113276
0.17918805,0.176,0.206625432,-0.001214474,75698.45114,0.26648883,0.24164149,0.029019825,44806,80100,12291,2761,87803.45114,0.10307984,0.259153959,0.040638357,0.140159989,0.203879843,0.076128197,0.244995315,-0.010623577,0.184936615,-0.003225882,0.284001985,0.0386109,75698.45114,202008,3004,Target Corporation,TGT,0.179046489,0.177656464
0.201084779,0.18,-0.097378626,-0.035385046,46574.43775,-0.155086389,-0.270215063,-0.191482765,43741,77690,12760,3234,59667.43775,0.003878638,-0.056971105,0.034666298,-0.009109935,0.133098464,0.003292106,0.07498832,-0.02279326,0.16206669,0.004141439,0.169317934,0.037493427,46574.43775,202003,3005,Target Corporation,TGT,0.199345212,0.240841172
0.197956842,0.159,0.022619814,0.030720677,62925.46037,0.07041296,-0.055888768,-0.076772013,158838,25079,54362,3755,125293.4604,0.092481017,-0.056722257,0.103163372,0.091858839,0.196420636,-0.000314786,0.139818385,0.000931767,0.200068953,-0.000465883,0.208972961,0.092786361,62925.46037,202005,3007,Duke Energy Corporation,DUK,0.149824712,0.231662206
0.19638326,0.179,0.079753622,0.180380732,98760.87477,0.097335329,0.126178218,0.042995545,50661,88621,14490,3821,107766.8748,0.158203973,0.471133647,0.013896312,0.15983352,0.244497396,0.099603245,0.380719288,0.02597659,0.167429517,-0.003225882,0.262791248,0.021949823,98760.87477,202103,3009,Target Corporation,TGT,0.184416161,0.243309894
0.20336321,0.192,0.201955691,0.134284422,52353.34515,0.3582122,0.248929256,0.039080946,6149.059,6315.437,2233.46,406.479,54544.24615,0.181037774,0.354578936,0.135856395,0.146290757,1.931691621,0.028795951,1.310851645,0.000157585,2.198494893,0.031302188,4.524316232,0.094537996,52353.34515,202107,3010,"Chipotle Mexican Grill, Inc.",CMG,0.19957476,0.267815372
0.203203627,0.188,0.050119005,0.142689645,42048.39029,0.034694888,0.008128399,-0.039986522,5982.896,5984.634,2169.557,355.766,44253.83929,0.172058792,0.324595879,0.131499603,0.158167664,1.924631861,0.011837244,1.256009594,5.83E-05,2.221859582,0.046638451,4.816922497,0.094537996,42048.39029,202104,3011,"Chipotle Mexican Grill, Inc.",CMG,0.192374729,0.228426023
0.215156009,0.195,-0.021177202,0.073201448,50053.00987,-0.065306559,-0.045297899,-0.024642557,6320.454,6843.237,2307.668,586.278,52410.48187,0.176965023,0.258589829,0.154713533,0.131126875,1.96927026,0.013300627,1.008966606,0.00015521,2.460812473,0.030767252,4.628850892,0.094537996,50053.00987,202110,3014,"Chipotle Mexican Grill, Inc.",CMG,0.191913244,0.229121284
0.193276358,0.173,0.045291588,0.016447758,78468.03183,-0.025320098,-0.020359041,-0.062806043,165385,24558,56584,2991,144901.0318,0.03333979,-0.027281585,0.037052754,0.021174562,0.17914002,0.000181395,0.060051911,-0.00165674,0.186799511,0.001336276,0.185136684,0.040438976,78468.03183,202110,3015,Duke Energy Corporation,DUK,0.165645582,0.217391413
0.202077709,0.186,-0.050450079,0.041068655,120934.0019,0.025399147,0.09236734,0.150405383,50471,98143,16128,6181,128363.0019,0.12643396,0.363735888,0.011559736,0.055742189,0.296488479,0.064036774,0.83256712,0.038735115,0.08865362,0.003375742,0.278744014,0.020447386,120934.0019,202108,3016,Target Corporation,TGT,0.202144141,0.201855479
0.225796959,0.211,-0.057314534,-0.0167103,116829.5944,0.069808072,-0.009069554,0.051178237,51385,100328,16006,6308,124935.5944,0.070520833,0.147988424,0.025578563,0.03113884,0.284753475,0.001109273,0.758758585,0.046375401,0.093391359,0.003375742,0.266953415,0.030495281,116829.5944,202111,3017,Target Corporation,TGT,0.239710943,0.191211823
0.170655912,0.157,0.120739967,0.076569349,61166.83587,0.322899862,0.194077691,0.065436877,42779,78112,12955,3269,72563.83587,0.036062001,0.030593498,0.038441486,0.031774081,0.142876226,0.023866851,0.076063386,-0.011804858,0.174364215,-0.003225882,0.168743863,0.046705159,61166.83587,202005,3018,Target Corporation,TGT,0.162033888,0.182853228
0.212146252,0.2,-0.079202168,-0.117993459,65789.94895,-0.054663624,-0.065886111,0.014461433,161409,24194,53903,2121,130816.949,0.035223869,-0.097723256,0.043965058,0.05164501,0.184001467,-0.000291186,0.126265248,0.000514222,0.18746064,3.10E-05,0.205221634,0.060455117,65789.94895,202102,3019,Duke Energy Corporation,DUK,0.210704357,0.21401265
0.179427102,0.172,-0.011996624,-0.073730633,73798.56773,0.142958303,-0.00284167,0.009266116,50842,106978,12526,5858,90008.56773,0.007350756,-0.099242386,0.076915521,0.128294661,0.251680248,-0.131859486,0.546739037,0.089374926,0.133634358,0.004051216,0.358145211,0.070473231,73798.56773,202208,3020,Target Corporation,TGT,0.185595375,0.165493267
0.203040204,0.167,-0.040535774,0.033642471,59084.60419,0.017711817,-0.050508012,-0.010393548,160072,24865,54939,3793,123284.6042,0.059125556,0.110493019,0.055808351,0.055593783,0.193605154,0.00702184,0.271830106,0.001386876,0.188639446,-0.000637213,0.205193603,0.062028337,59084.60419,202008,3021,Duke Energy Corporation,DUK,0.15418468,0.239225141
0.205329876,0.198,0.004916067,-0.067032561,77091.12912,0.048223378,0.182205931,0.176422559,162388,24020,55933,1370,140891.1291,0.022349816,-0.052493725,0.026931685,0.020895146,0.177458416,-0.000492647,0.027090974,-0.000400276,0.187276477,0.000572702,0.177038169,0.046647536,77091.12912,202105,3022,Duke Energy Corporation,DUK,0.155824547,0.238985527
0.203920978,0.175,0.016447758,0.034478858,68193.96364,0.057192933,0.165359818,0.146502423,160049,24413,53184,2159,133720.9636,0.043011033,-0.02860448,0.047742115,0.049215202,0.185513022,0.000574824,0.203831617,0.000624809,0.184409138,-0.000224931,0.210521823,0.061137527,68193.96364,202011,3023,Duke Energy Corporation,DUK,0.525,0.202185416
0.202781385,0.196,0.062321652,0.046397671,98134.34852,-0.032907963,-0.07891424,-0.132950215,54411,103348,15049,6782,107880.3485,0.074021437,0.111625388,0.048860042,0.087461839,0.248760672,-0.004815203,0.542181843,0.041278418,0.100300695,0.003375742,0.249784562,0.042638437,98134.34852,202203,3024,Target Corporation,TGT,0.211681469,0.175006075
0.215318079,0.148,-0.039358884,-0.011871423,74621.93683,0.004150077,-0.063682411,-0.025320098,165385,24558,56584,2991,141054.9368,0.03333979,-0.027281585,0.037052754,0.021174562,0.17914002,0.000181395,0.060051911,-0.00165674,0.186799511,0.001336276,0.185136684,0.040438976,74621.93683,202111,3027,Duke Energy Corporation,DUK,0.7,0.212940482
0.18093344,0.166,-0.288082182,0.06530939,75059.54938,-0.232965773,-0.185162933,0.144566194,53811,106005,14393,6946,85615.54938,0.050011708,0.039362112,0.057260921,0.113453597,0.303245338,-0.048317259,0.723220705,0.06037799,0.120503285,0.004051216,0.366452172,0.046273067,75059.54938,202205,3028,Target Corporation,TGT,0.180315201,0.18017165
0.137354914,0.14,-0.133806825,0.040048335,63633.20272,-0.042700153,-0.016292962,0.135667038,117591,21842,37556,4591,108485.2027,0.052579285,0.056798807,0.052192352,0.026173675,0.105573419,0.009218393,0.026817146,0.000348666,0.113438948,-0.001666794,0.068662126,0.041066068,63633.20272,202002,3038,The Southern Company,SO,0.109462015,0.148516822
0.172473121,0.157,0.005089935,0.10231518,80506.46336,0.07014792,0.054130939,0.048792653,163465,24221,56430,1424,145687.4634,0.021196712,-0.164325705,0.033797893,0.016233737,0.179903422,-0.006398923,0.027660346,-0.001517144,0.189579463,0.000642339,0.176384855,0.046499251,80506.46336,202108,3039,Duke Energy Corporation,DUK,0.141200994,0.191194864
0.125948675,0.144,-0.023066215,-0.174907938,39212.0626,-0.120118638,-0.097510816,-0.076202299,42036,21369,12543,-2843,52885.0626,-0.134954933,-0.212652158,-0.095861173,-0.10876698,-0.411902963,-0.010324484,-0.29070669,-0.020101817,-0.452865861,-0.052740508,-0.148981026,-0.11085736,39212.0626,202108,3040,Schlumberger Limited,SLB,0.110798499,0.251318582
0.126302603,0.14,-0.043312836,-0.121029094,45255.67451,0.022767246,-0.170169105,-0.13259953,70591,32833,37182,2096,59983.67451,0.006200468,-0.033550296,0.018814781,0.031841005,-0.130342117,-0.009930444,-0.399411657,0.003810684,0.005224544,-0.001912425,-0.101434855,0.00739471,45255.67451,201910,3041,Schlumberger Limited,SLB,0.125252996,0.137128427
0.172095086,0.128,0.016642584,-0.086831272,58742.0392,0.050467303,0.068231663,0.050744559,114096,22535,36727,3388,103350.0392,0.022667993,-0.085573289,0.032770499,-0.024642681,0.449114117,-0.008089679,0.594762864,-0.000797574,0.438259137,0.001735381,0.474010889,0.013015356,58742.0392,201907,3042,The Southern Company,SO,0.168845178,0.199282775
0.152722427,0.137,0.053230517,0.047686789,57675.31456,-0.043104943,-0.026574759,-0.075771898,118852,21025,38394,3538,105102.3146,0.041684196,0.082787921,0.038287455,0.042433649,0.082835277,0.006781543,0.119022191,0.000656278,0.079825921,-0.006167334,0.050471618,0.021564635,57675.31456,202007,3043,The Southern Company,SO,0.073014561,0.173232214
0.127024192,0.166,0.005787608,-0.064573415,55278.71154,0.166702126,-0.051712868,-0.057169601,70321,32866,37478,2034,69671.71154,-0.016186799,-0.126439965,0.021077459,-0.010394706,0.017066574,-0.028583211,-0.430577617,0.000711025,0.316280978,-0.004294592,0.009498492,0.006925385,55278.71154,201907,3044,Schlumberger Limited,SLB,0.118350633,0.13232253
0.185282837,0.18,0.023744337,-0.050852995,76903.99507,0.133162668,0.048709061,0.024385702,52470,107855,12454,4224,93711.99507,0.021115111,-0.087884929,0.091898312,0.146557153,0.262329789,-0.119134744,0.522650384,0.077396608,0.155194078,0.004051216,0.408610831,0.079855155,76903.99507,202211,3045,Target Corporation,TGT,0.172933542,0.210873692
0.145499952,0.12,0.047838941,0.016910913,59904.3834,-0.060139184,-0.185898976,-0.223066645,118700,21419,37684,4754,106615.3834,0.015276186,0.024418241,0.014459942,-0.010664048,0.082071524,0.004877843,0.009771652,-5.05E-05,0.089102276,-0.00547599,0.046459669,0.032097725,59904.3834,202004,3046,The Southern Company,SO,0.137470173,0.155590537
0.161094481,0.132,0.059572104,-0.000797928,60681.10371,0.100996561,0.06490822,0.005036104,119731,20547,38239,3252,108563.1037,0.042344625,0.085847701,0.038933484,0.04834322,0.101643296,0.004176028,0.026253253,0.001870861,0.108315723,-0.003708313,0.050495953,0.03802691,60681.10371,202010,3047,The Southern Company,SO,0.138803113,0.168592087
0.143513027,0.128,0.246849522,-0.187207162,23343.01424,-0.379106659,-0.488795935,-0.5900034,56312,32917,24251,-10137,37881.01424,-0.201327528,-0.012777319,-0.255476851,-0.052622269,-0.277643799,-0.010832505,-0.35094245,0.002130985,-0.245183142,-0.002379599,-0.117797238,-0.07437136,23343.01424,202004,3048,Schlumberger Limited,SLB,0.118538643,0.156055645
0.157076524,0.143,0.014408279,0.064401582,65713.67228,0.075523543,0.126811807,0.11080699,114867,22006,36909,4439,110488.6723,0.018532148,-0.281177382,0.052956761,-0.027005282,0.264038823,-0.005197315,-0.44867648,0.000139292,0.406621415,-0.001105627,0.240596474,0.054689336,65713.67228,201910,3049,The Southern Company,SO,0.125257506,0.18803607
0.140252233,0.143,-0.013594345,-0.188641503,25180.16943,-0.011191079,0.085808586,0.100772872,48594,32492,15561,-17934,38478.16943,-0.308968871,0.031255944,-0.407347657,-0.035091872,-0.362074171,0.024468041,-0.25668327,-0.001563979,-0.404553157,-0.014096391,-0.071467213,-0.095423303,25180.16943,202007,3050,Schlumberger Limited,SLB,0.132616925,0.202463023
0.153141944,0.161,-0.039845813,0.107372358,20796.92762,-0.207784402,-0.16978946,-0.135336229,44667,29579,12082,-21860,34573.92762,-0.367242283,-0.119635095,-0.441778171,-0.061396352,-0.40334215,0.027783375,-0.324072768,-0.017641659,-0.434809383,-0.059618958,-0.077313091,-0.141178051,20796.92762,202010,3051,Schlumberger Limited,SLB,0.097434875,0.171645019
